LocalId,SectorId,DiocesanId,OtherId,TAAId,JurisdictionId,NationalId,PlatformId,PreviousLocalId,PreviousSectorId,PreviousDiocesanId,PreviousOtherId,PreviousTAAId,PreviousJurisdictionId,PreviousNationalId,PreviousPlatformId,FamilyName,GivenName,PreferredName,MiddleName,BirthDate,Sex,CountryOfBirth,EducationSupport,FFPOS,VisaCode,IndigenousStatus,LBOTE,StudentLOTE,YearLevel,TestLevel,FTE,ClassGroup,ASLSchoolId,SchoolLocalId,LocalCampusId,MainSchoolFlag,OtherSchoolId,ReportingSchoolId,HomeSchooledStudent,Sensitive,OfflineDelivery,Parent1SchoolEducation,Parent1NonSchoolEducation,Parent1Occupation,Parent1LOTE,Parent2SchoolEducation,Parent2NonSchoolEducation,Parent2Occupation,Parent2LOTE,AddressLine1,AddressLine2,Locality,Postcode,StateTerritory
tvysy177,50652,70183,76141,97824,52240,23089,R100000069P,86776,38783,28824,47958,68804,97507,43827,R100000069P,Souza,Adeline,Adeline,,2005-12-15,2,1101,Y,1,101,4,Y,1201,5,5,0.73,5B,49559,16481,01,1,jqrdl630,49559,N,N,N,3,7,2,1201,3,7,4,1201,809 Market Street,,FITZROY,5082,SA
rbljv607,53833,28457,31494,56947,95229,92736,R100000070A,21281,61014,20227,90901,67737,19243,86392,R100000070A,Bennett,Anibal,Anibal,K,2005-12-16,1,1101,N,1,101,3,U,5203,5,5,0.51,5F,49559,16481,01,1,jvebg384,49559,N,Y,N,2,7,4,1201,4,7,3,9601,449 State Street,,BOONERDO,5633,SA
htugu004,12511,15766,79612,33941,4751,76960,R100000071M,61671,2725,42276,68058,81932,87602,95546,R100000071M,Martin,Carley,Carley,,2005-01-03,2,1101,Y,1,101,3,N,5203,5,5,0.40,5A,49559,16481,01,2,lvvfv309,49559,N,N,U,2,7,3,1201,1,6,3,1201,202-448-8005,,BARMERA,5345,SA
ijber604,8967,30859,63836,83028,70397,8150,R100000072G,57915,67504,49961,94321,69567,36242,67276,R100000072G,Shelley,Benito,Benito,G,2005-04-24,1,1101,Y,1,101,2,Y,1201,5,5,0.51,5D,49559,16481,01,1,ghhkv632,49559,Y,Y,N,2,6,3,9601,4,5,1,1201,1221 E. Fry Blvd.,,EDILLILIE,5630,SA
eijmd366,92213,6518,68601,8571,32925,14311,R100000073H,64017,33699,50520,42261,17222,43123,40937,R100000073H,Martin,Lorretta,Lorretta,H,2005-01-04,2,1101,Y,2,101,2,N,1201,5,5,0.14,5D,49559,16481,01,1,zmfjd019,49559,Y,Y,N,2,8,3,1201,1,6,4,1201,2 JFK Blvd Highwood Plaza,Highwood Plaza,AGERY,5558,SA
tgdzy155,49171,25472,15045,35254,27548,20617,R100000074P,91644,51601,60251,89353,52564,56365,59323,R100000074P,Torres,Brian,Brian,A,2005-11-28,1,1101,Y,1,101,2,N,1201,5,5,0.34,5F,49559,16481,01,2,jngkj586,49559,X,N,Y,1,7,2,1201,1,5,2,1201,300 South Grand Ave,,AVON,5501,SA
ymvtf619,71038,14932,21716,59993,80711,5253,R100000075R,83071,19228,489,95035,12626,26383,1044,R100000075R,Holloway,Young,Young,,2003-04-28,1,1101,Y,1,101,2,Y,1201,7,7,0.98,7C,49559,16481,01,2,vdgcb163,49559,U,N,Y,2,8,1,1201,3,5,2,1201,2700 Southdale Center,,BEATTY,5320,SA
vlcrt851,27785,23140,45524,71935,7267,39532,R100000076K,28129,65373,78634,39216,37496,90153,78101,R100000076K,Ferguson,Chris,Chris,,2003-02-24,1,1101,N,2,101,3,Y,9601,7,7,0.38,7D,49559,16481,01,1,lqfhf836,49559,N,N,N,3,6,1,1201,3,5,2,5203,3667 Las Vegas Blvd. S.,,REDHILL,5521,SA
gxand024,3452,54558,40596,92894,59719,35332,R100000077E,36790,72631,37693,18683,71075,77378,43622,R100000077E,Holley,Roosevelt,Roosevelt,,2003-08-17,1,1101,U,1,101,1,Y,7101,7,7,0.79,7A,49559,16481,01,2,mctvs232,49559,N,N,Y,3,8,3,1201,1,6,4,1201,3401 Concord Pike,,OSBORNE,5017,SA
vqnhp481,75956,56182,36014,25690,39391,47188,R100000078D,117,80821,8831,51265,73561,21563,24553,R100000078D,May,Santo,Santo,J,2003-10-12,1,1101,U,2,101,4,N,1201,7,7,0.64,7A,49559,16481,01,1,xyvwe832,49559,Y,Y,U,2,6,2,1201,1,8,1,5203,2510 W. Devon St.,,COPLEY,5732,SA
lxakh070,65963,74556,33117,66631,92911,12852,R100000079S,10260,39009,1786,16239,48056,729,88286,R100000079S,Mund,Joseph,Joseph,,2003-05-17,1,1101,X,1,101,1,Y,1201,7,7,0.40,7E,49559,16481,01,2,lsjyy282,49559,Y,Y,Y,3,5,3,1201,3,6,4,1201,5812 N. Broadway St,,YONGALA,5493,SA
roetr845,64387,1243,9613,77816,38752,24286,R100000080R,36690,8319,10323,26620,13618,46360,40365,R100000080R,Willett,Stewart,Stewart,S,2003-09-15,1,1101,Y,1,101,2,Y,1201,7,7,0.15,7B,49559,16481,01,1,fnqdz224,49559,N,U,N,3,8,3,1201,1,8,3,1201,1840 Chambers St.,,ANGAS VALLEY,5238,SA
itsax728,29374,71227,4134,43343,87884,82199,R100000081K,20620,57900,6092,7710,78028,50320,11828,R100000081K,Burch,Jackie,Jackie,,2003-08-05,2,1101,Y,2,101,1,Y,1201,7,7,0.80,7A,49559,16481,01,2,camht298,49559,Y,X,Y,3,5,3,1201,2,8,3,1201,11209 Bellaire Blvd,,BELTON,5432,SA
xtzzc900,39415,24958,81299,88018,50150,21050,R100000082E,70675,7158,82131,27094,43111,27224,50628,R100000082E,Groce,Isaac,Isaac,Jordon,2003-03-06,1,1101,N,1,101,4,Y,1201,7,7,0.84,7D,49559,16481,01,2,ciigb458,49559,X,N,U,1,6,2,9601,4,5,2,1201,4783 PGA Blvd.,,CANOWIE,5419,SA
gqabn246,39003,1851,39998,54333,19820,8304,R100000083D,53788,84734,18649,57384,53843,4420,58136,R100000083D,Dancer,Georgia,Georgia,,2003-07-22,2,1101,N,2,101,4,N,1201,7,7,0.86,7B,49559,16481,01,1,qrnjj418,49559,N,N,N,1,8,4,1201,2,5,3,1201,901 Hennepin Avenue,,BALD HILLS,5203,SA
oxnyx035,87120,45721,2263,68516,84704,77941,R100000084S,46686,69724,22994,58121,55935,68205,13599,R100000084S,Fritz,Maricela,Maricela,A,2003-06-23,2,1101,Y,1,101,3,Y,7101,7,7,0.89,7D,49559,16481,01,1,clfnj055,49559,Y,Y,N,2,5,3,1201,3,8,4,1201,831 South Clinton Ave,,ANGASTON,5353,SA
gqqgu430,10917,95420,11766,4339,66522,39382,R100000085M,52395,19974,48356,59108,77003,75245,65843,R100000085M,Mitchell,Margie,Margie,D,2003-06-22,2,1101,Y,2,101,2,N,1201,7,7,0.88,7A,49559,16481,01,1,iozdz000,49559,N,U,Y,2,5,4,1201,1,5,4,1201,508 Orapax St,,DARLINGTON,5047,SA
lspce342,87658,15856,47752,60698,41675,77330,R100000086G,190,99777,42104,29634,32211,27846,25554,R100000086G,Rios,Laverne,Laverne,,2003-01-07,2,1101,Y,2,101,1,N,1201,7,7,0.91,7C,49559,16481,01,1,xldnb178,49559,N,Y,N,4,8,4,1201,4,7,4,7101,2642 Newport Blvd.,,BRUKUNGA,5252,SA
vvhah546,14868,55812,83401,38586,38483,46742,R100000087H,52191,37083,57629,39478,24238,75374,85612,R100000087H,Turner,Alicia,Alicia,L,2003-01-24,2,1101,N,2,101,1,N,1201,7,7,0.74,7F,49559,16481,01,1,fhgrr950,49559,N,N,X,3,5,2,1201,1,8,3,1201,5430 Gurley Avenue,,KINGSTON ON MURRAY,5331,SA
ezyhp181,93807,97425,33904,35355,94031,25742,R100000088P,88730,98940,54537,3695,1214,86735,51,R100000088P,Crutchfield,Tony,Tony,A,2003-07-28,1,1101,U,2,101,1,N,1201,7,7,0.92,7C,49559,16481,01,2,bhaqy931,49559,Y,Y,N,3,7,4,1201,1,6,4,2201, 1100 NW Glisan St.,,INGLEWOOD,5133,SA
vvmyw286,18148,59518,14010,42556,67823,60164,R100000089A,99645,59588,2632,41932,3885,67504,13771,R100000089A,Bushway,Fallon,Fallon,C,2003-12-24,2,1101,Y,2,101,3,N,9601,7,7,0.29,7B,49559,16481,01,1,ohnhi947,49559,N,N,N,4,8,2,1201,1,7,4,5203,1001 Lake Dr SE,,BRIDGEWATER,5155,SA
ggcmp927,97620,62111,87480,92306,52805,29100,R100000090M,12897,44289,78489,26344,6596,24160,52037,R100000090M,Green,Dean,Dean,H,2003-04-14,1,1101,Y,1,101,4,Y,1201,7,7,0.45,7D,49559,16481,01,1,rylmz899,49559,X,N,U,2,6,4,1201,2,8,2,1201,14618 Tyler Foote Rd,,EXETER,5019,SA
znbnz463,83762,22608,2307,67172,84096,31603,R100000091G,25319,1334,79640,33621,1603,87396,58572,R100000091G,Pollak,Jerald,Jerald,W,2003-03-25,1,1101,U,2,101,3,N,5203,7,7,0.53,7C,49559,16481,01,1,egdvd022,49559,U,N,N,1,6,1,1201,4,8,2,7101,104 S 21st St # A,,CAMDEN PARK,5038,SA
ppegg837,13945,36672,61364,4545,95312,23165,R100000092H,22839,75803,73946,99868,14553,42123,10767,R100000092H,Owens,Thomas,Thomas,F,2003-07-22,1,1101,Y,2,101,4,N,1201,7,7,0.98,7B,49559,16481,01,2,wudve567,49559,N,N,N,1,5,4,1201,3,8,3,1201,1904 Pearl St,,CANOWIE BELT,5420,SA
wpkcx944,10846,46601,31976,85358,44838,61521,R100000093P,18515,99710,32217,64141,6294,27156,75942,R100000093P,Russell,Jada,Jada,M,2003-10-23,2,1101,N,1,101,2,Y,1201,7,7,0.65,7C,49559,16481,01,1,vfrnp435,49559,Y,N,N,2,6,1,1201,3,5,3,1201,1347 Stelton Road,,AMYTON,5431,SA
byerz037,95956,3162,7719,11934,8454,60565,R100000094A,99811,23600,89012,72433,56940,42710,58200,R100000094A,Mork,Audry,Audry,T,2003-08-12,2,1101,Y,1,101,4,N,1201,7,7,0.79,7B,49559,16481,01,2,aexyh149,49559,Y,Y,Y,1,8,3,1201,3,7,2,1201,603 S Wright St,,BLACKFORD,5275,SA
wcjdv615,5344,22952,78592,10794,19547,90750,R100000095K,48263,92689,42749,21850,87856,47343,43555,R100000095K,Lowery,Charlene,Charlene,D,2003-02-17,2,1101,N,1,101,4,Y,1201,7,7,0.69,7F,49559,16481,01,2,aidzp086,49559,Y,N,Y,4,5,2,1201,4,5,3,1201,57 Mt Pleasant Street,,OODNADATTA,5734,SA
gaevv758,92165,56993,32810,92501,64721,56767,R100000096E,76629,10539,71976,91815,48668,62987,39347,R100000096E,Guzman,Freddie,Freddie,Derek,2003-07-18,1,1101,Y,2,101,4,N,1201,7,7,0.58,7B,49559,16481,01,2,azszm266,49559,Y,N,N,1,7,4,1201,1,7,1,1201,1009 N. Bodine St.,,BUCKINGHAM,5270,SA
huvil605,24112,91263,5220,18516,30919,53346,R100000097D,75928,3019,27437,50830,1498,69398,94251,R100000097D,Loughman,Rudolph,Rudolph,Curtis,2003-02-18,1,1101,N,1,101,2,Y,1201,7,7,0.71,7A,49559,16481,01,2,kknvk340,49559,N,N,Y,4,7,3,1201,3,8,4,1201,2001 E. Dublin Granville Rd.,,BRAY,5276,SA
exjgc537,47974,64997,87464,41359,36848,8684,R100000098S,76614,59256,93289,95754,34007,29093,85367,R100000098S,Thomas,Jewell,Jewell,,2003-09-22,2,1101,Y,1,101,3,Y,1201,7,7,0.07,7C,49559,16481,01,1,nmenv307,49559,Y,N,Y,1,7,4,1201,1,5,4,1201,1300 E. Burnside Street,,SELLICKS BEACH,5174,SA
rmgtr673,96077,71584,9513,61783,68028,90506,R100000099R,30822,3369,35254,55202,644,78860,99361,R100000099R,Holley,Matthew,Matthew,E,2003-01-02,1,1101,N,1,101,1,U,1201,7,7,0.51,7D,49559,16481,01,2,vinwb848,49559,N,Y,N,4,7,1,1201,3,8,3,9601,225 Spring Street,,CAVAN,5094,SA
rihns490,92472,23438,17790,64878,76127,37368,R100000100E,44375,16989,87867,96876,78738,71613,82095,R100000100E,Freeman,Preston,Preston,R,2003-03-16,1,1101,Y,2,101,4,N,1201,7,7,0.35,7C,49559,16481,01,2,utaok684,49559,Y,Y,N,2,7,3,5203,4,6,4,1201,14-20 Plaza Rd.,,CHAIN OF PONDS,5231,SA
xmtur172,50442,79095,24594,56240,40254,73997,R100000101D,78880,96705,44679,15415,31416,14506,78732,R100000101D,Marquez,Regina,Regina,S,2003-07-21,2,1101,N,2,101,1,N,7101,7,7,0.46,7F,49559,16481,01,1,aefim953,49559,Y,Y,N,3,8,1,2201,3,6,4,1201,30 E. Lancaster Avenue,,COLONEL LIGHT GARDENS,5041,SA
aoymm821,93039,35243,33361,1951,82951,68820,R100000102S,8539,73075,18475,20107,23519,95433,43047,R100000102S,Arroyo,Tyson,Tyson,E,2003-04-11,1,1101,Y,1,101,2,Y,5203,7,7,0.06,7A,49559,16481,01,1,xnmee744,49559,Y,Y,Y,1,6,3,9601,3,5,2,1201,11990 Florida Blvd,,BRUKUNGA,5252,SA
ajdyp245,64830,49657,9493,79012,81627,67911,R100000103R,11502,68589,49774,94722,37917,50446,95980,R100000103R,Waterman,Darin,Darin,D,2003-07-16,1,1101,N,1,101,4,U,1201,7,7,0.66,7F,49559,16481,01,1,wbwxk916,49559,N,Y,U,4,6,2,5203,4,8,4,1201,12327 NE 6th Avenue,,DAVOREN PARK,5113,SA
yojse349,67556,89976,60074,70627,41394,88877,R100000104K,38019,65131,19907,51520,2830,64310,83348,R100000104K,Clayton,Zachery,Zachery,,2003-05-11,1,1101,N,1,101,2,Y,1201,7,7,0.96,7D,49559,16481,01,2,bnmrc937,49559,U,N,Y,3,5,3,1201,4,5,4,1201,2313 Rt. 1 South,,LOBETHAL,5241,SA
fanee891,19829,72652,74625,89030,35051,34318,R100000105H,17369,95324,82813,41887,55934,84558,44983,R100000105H,Arthurs,Lee,Lee,A,2003-11-26,1,1101,N,2,101,2,Y,1201,7,7,0.23,7E,49559,16481,01,2,whvbf767,49559,X,N,N,3,7,2,1201,3,8,1,1201,448 9th Street,,MIDDLETON,5213,SA
luylf816,53409,50662,78973,52850,9943,11542,R100000106P,40709,93129,51063,23228,29472,32160,54654,R100000106P,Buchanan,Audrey,Audrey,G,2003-10-06,2,1101,Y,2,101,3,N,5203,7,7,0.11,7C,49559,16481,01,2,nzwga308,49559,Y,N,Y,1,6,1,1201,2,7,2,1201,7384 Kirkwood Court,,GILLES PLAINS,5086,SA
gnuiq865,18956,23458,1297,36232,11097,84857,R100000107A,29229,94420,76663,37067,99954,85561,95876,R100000107A,Edgar,Sam,Sam,D,2003-09-01,1,1101,N,2,101,3,Y,1201,7,7,0.70,7E,49559,16481,01,2,zsfod112,49559,N,X,N,2,7,4,1201,3,6,1,5203,2331 East Cumberland Street,,COLES,5272,SA
nlxsw155,67835,82850,87018,90866,55901,82290,R100000108M,4372,15467,74508,33666,68832,46197,18099,R100000108M,Johnson,Raymond,Raymond,L,2003-09-16,1,1101,X,1,101,2,N,1201,7,7,0.72,7D,49559,16481,01,1,yzifa831,49559,Y,N,U,3,5,1,9601,1,8,3,2201,303 Florence Ave.,,ARTHURTON,5572,SA
odeip876,7667,79089,25019,4443,58584,6349,R100000109G,1755,58028,29981,37718,26604,69340,74490,R100000109G,Chambers,Mack,Mack,Jame,2003-09-26,1,1101,Y,2,101,4,N,1201,7,7,0.83,7D,49559,16481,01,1,girmi375,49559,Y,Y,Y,3,7,4,1201,4,5,1,1201,35 Richardson Heights Village,,HILLTOWN,5455,SA
jwlre297,57988,2351,94828,35282,15586,83127,R100000110H,46816,69018,34484,91421,16053,40134,95630,R100000110H,Briggs,Terry,Terry,,2003-07-18,2,1101,Y,2,101,4,Y,1201,7,7,0.81,7A,49559,16481,01,2,trwmf174,49559,N,N,Y,4,7,3,1201,4,6,1,1201,7318 E Shea Blvd,,LOBETHAL,5241,SA
llimz834,31432,97631,32493,77309,7923,27626,R100000111P,40041,31897,99756,80497,49200,74163,2885,R100000111P,Bratt,Tessie,Tessie,,2003-08-06,2,1101,N,1,101,2,N,1201,7,7,0.35,7A,49559,16481,01,2,lcjzr017,49559,N,Y,N,2,8,1,2201,1,7,1,1201,126 East Main Street,,ANDREWS FARM,5114,SA
ybeac526,78693,18889,40123,62253,99639,56396,R100000112A,34252,23711,25645,73375,18805,29578,29414,R100000112A,Edmonds,Patrice,Patrice,C,2003-03-27,2,1101,N,1,101,4,N,1201,7,7,1.00,7C,49559,16481,01,1,soybl334,49559,U,Y,N,1,7,2,9601,3,6,3,1201,1521 N. Wilmot,,BOWDEN,5007,SA
nnpfg986,93916,41868,20193,54563,40778,75503,R100000113M,63194,91539,26292,57166,11390,24938,35624,R100000113M,Alexander,Sam,Sam,Kerry,2001-01-09,1,1101,Y,2,101,4,Y,1201,9,9,0.52,9C,49559,16481,01,2,qyedv195,49559,X,Y,N,4,8,3,1201,1,5,2,2201,211 E Grand River Ave,,BLAIR ATHOL,5084,SA
ydtww082,88489,24790,2681,31079,87786,85214,R100000114G,50430,74567,17877,91556,8215,79153,25750,R100000114G,Harville,Suzan,Suzan,S,2001-08-14,2,1101,Y,1,101,2,Y,1201,9,9,0.05,9F,49559,16481,01,1,qlglr884,49559,N,Y,N,2,5,2,1201,3,7,1,1201,130 North Higgins Ave,,GREENOCK,5360,SA
qfpmp288,41975,52820,43021,51018,21783,66820,R100000115D,53916,84444,309,88812,10463,5696,70633,R100000115D,Owens,Jewell,Jewell,A,2001-12-20,2,1101,N,2,101,2,N,1201,9,9,0.72,9C,49559,16481,01,2,ipnut015,49559,N,N,Y,3,7,1,5203,4,8,3,1201,3095 Agua Fria St,,HONITON,5576,SA
aloyl973,11579,4223,50906,44341,8888,30761,R100000116S,67101,27141,56164,26132,41760,15725,53064,R100000116S,Jaramillo,Carl,Carl,,2001-01-25,1,1101,Y,2,101,4,Y,1201,9,9,0.27,9C,49559,16481,01,2,cmekp658,49559,N,N,N,3,8,2,1201,1,7,3,1201,3252 Highway 82,,KYANCUTTA,5651,SA
aeliq867,38638,98700,42672,48877,84910,58542,R100000117R,16172,57020,84497,22915,63849,92157,12250,R100000117R,Gibbons,Thelma,Thelma,Brandi,2001-04-09,2,1101,Y,1,101,1,N,1201,9,9,0.19,9E,49559,16481,01,2,tqsnk119,49559,N,N,X,4,8,3,1201,4,8,3,1201,1535 Main Street,,REGENCY PARK,5942,SA
yyfir988,49313,5438,83805,62753,34694,54403,R100000118K,42563,84033,17268,8269,42183,95094,82268,R100000118K,Kent,Lena,Lena,Mabel,2001-09-17,2,1101,Y,1,101,4,N,1201,9,9,0.32,9A,49559,16481,01,2,fjscv539,49559,N,Y,Y,4,5,1,1201,3,7,4,1201,249 E. Palmetto Park Road,,CHRISTIE DOWNS,5164,SA
ahtnz311,79212,96245,87995,12334,36939,40979,R100000119E,72238,8922,49074,33575,76005,38492,64362,R100000119E,Rivera,Cleo,Cleo,S,2001-11-19,1,1101,N,2,101,2,N,1201,9,9,0.16,9B,49559,16481,01,1,ecbki559,49559,N,N,N,2,6,2,1201,4,5,4,1201,31 N. Court St.,,ADELAIDE,5810,SA
prczh213,48816,98943,49930,71087,81507,46792,R100000120D,76010,95222,22521,64611,39433,16551,7877,R100000120D,Dennis,Ignacio,Ignacio,A,2001-01-02,1,1101,N,1,101,1,N,1201,9,9,0.52,9D,49559,16481,01,1,daggt511,49559,Y,Y,U,3,6,1,1201,2,6,3,1201,800 Washington Ave. N.,,GLANDORE,5037,SA
qtthq499,97935,25206,54052,38006,56779,29565,R100000121S,5523,64609,87704,42862,2468,60802,90817,R100000121S,Bodner,Trudy,Trudy,Carol,2001-04-19,2,1101,Y,2,101,4,Y,1201,9,9,0.37,9C,49559,16481,01,2,vtrya927,49559,N,Y,N,4,6,1,1201,2,7,1,1201,11209 Bellaire Blvd,,BIRKENHEAD,5015,SA
mueey565,58791,27846,59484,20564,71933,25287,R100000122R,78658,58241,41673,5966,25264,17894,1002,R100000122R,Riley,Reuben,Reuben,M,2001-07-08,1,1101,X,2,101,3,Y,1201,9,9,0.14,9B,49559,16481,01,2,vkdga587,49559,Y,Y,Y,2,7,4,1201,4,8,4,1201,575 Pennsylvania Avenue NW,,ADELAIDE,5839,SA
brjxo293,42135,67858,19333,86728,11279,89468,R100000123K,10264,41607,54492,61544,99414,40639,55111,R100000123K,Lee,Evangeline,Evangeline,,2001-04-22,2,1101,N,2,101,4,X,1201,9,9,0.85,9F,49559,16481,01,2,iuocl713,49559,N,N,Y,3,7,1,1201,2,8,1,1201,115 South 4th St.,,BLACKFELLOWS CREEK,5201,SA
adiwq435,1980,81415,48327,60878,5870,75848,R100000124E,1671,45622,55959,81082,68413,65432,94004,R100000124E,Harrison,Tobias,Tobias,Sergio,2001-11-16,1,1101,N,2,101,4,Y,1201,9,9,0.18,9D,49559,16481,01,2,pqxoq581,49559,N,Y,Y,3,5,4,7101,3,7,2,1201,12625 Frederick Street,Suite W-4,GRANGE,5022,SA
xekxm464,69156,86468,53443,7457,97100,51996,R100000125P,25972,90571,2551,21242,40714,41158,27615,R100000125P,Evans,Teodoro,Teodoro,C,2001-01-25,1,1101,U,2,101,1,U,1201,9,9,0.31,9D,49559,16481,01,2,dxwvx523,49559,Y,Y,Y,4,7,1,1201,2,6,2,1201,1501 Mission St.,,EVANSTON,5116,SA
vgcqx354,23509,96616,84880,99103,61128,99190,R100000126A,62896,59288,94013,61566,86199,7990,56773,R100000126A,Williams,Edmund,Edmund,,2001-11-12,1,1101,N,1,101,3,N,1201,9,9,0.80,9B,49559,16481,01,1,cferx855,49559,N,N,N,4,5,2,1201,1,5,3,1201,102 W 47th St,,CHARLESTON,5244,SA
mmyyx248,81768,88216,78422,31775,79664,16647,R100000127M,37192,29873,25113,46571,56715,68165,13040,R100000127M,Simon,Betty,Betty,H,2001-01-10,2,1101,N,2,101,1,Y,1201,9,9,0.57,9C,49559,16481,01,2,nlott698,49559,Y,Y,Y,2,6,4,1201,1,8,1,1201,1240 West Randolph,,COMMISSARIAT POINT,5710,SA
pottp018,98196,14741,24927,3667,56526,73049,R100000128G,21463,58131,18692,14877,99634,93501,58058,R100000128G,Alex,Felecia,Felecia,,2001-09-26,2,1101,N,2,101,4,X,1201,9,9,0.21,9C,49559,16481,01,1,tvuek360,49559,N,N,N,4,6,3,1201,3,6,3,1201,4301 Guadalupe St.,,BLACKWOOD,5051,SA
xyzhn627,43068,87890,17476,24116,67531,85584,R100000129H,15084,82080,21008,52046,10071,89970,42920,R100000129H,Roberts,Fernando,Fernando,Armand,2001-06-08,1,1101,Y,2,101,4,N,1201,9,9,0.88,9E,49559,16481,01,2,kxfij580,49559,Y,U,Y,4,5,4,1201,1,6,4,1201,1136 19th St. NW,,BINNUM,5262,SA
cakjt331,22383,71540,75429,78795,4721,85208,R100000130P,8264,68478,86509,52626,81971,96725,48593,R100000130P,Baxter,Zachary,Zachary,W,2001-05-14,1,1101,X,1,101,3,N,1201,9,9,0.15,9B,49559,16481,01,1,qswew237,49559,Y,N,Y,3,7,4,7101,4,7,3,1201,1324 25th Ave S,,FITZROY,5082,SA
zekox379,86686,52207,90449,17591,43407,48537,R100000131A,19344,94200,48057,63367,6307,68168,95361,R100000131A,Armstrong,Derrick,Derrick,A,2001-03-03,1,1101,N,2,101,2,N,1201,9,9,0.40,9A,49559,16481,01,2,sagyc064,49559,Y,Y,Y,3,6,3,1201,1,5,1,7101,75-1027 Henry St.,,ADELAIDE,5810,SA
uefmt089,30834,38811,53274,28807,5487,95957,R100000132M,21526,92783,38086,18006,32973,29005,90514,R100000132M,Moore,Roy,Roy,Jamie,2001-11-04,1,1101,N,2,101,1,Y,1201,9,9,0.71,9F,49559,16481,01,1,dggot514,49559,Y,N,N,2,5,2,1201,2,7,2,1201,1950 IH 35 South,,BUCCLEUCH,5254,SA
yoivn169,99024,82966,24342,86755,41840,49299,R100000133G,94273,27383,91314,36783,81303,77220,95770,R100000133G,Sanders,Rosaria,Rosaria,S,2001-03-03,2,1101,Y,2,101,3,N,1201,9,9,0.11,9E,49559,16481,01,1,rlfzh897,49559,Y,Y,N,4,8,3,1201,4,8,4,1201,18 Ladd Street,,FOUL BAY,5577,SA
vxyoe012,54766,12586,70059,19426,97812,99781,R100000134H,79895,74647,56947,29686,42169,75460,54549,R100000134H,Webb,Floyd,Floyd,,2001-08-11,1,1101,N,1,101,4,N,1201,9,9,0.53,9D,49559,16481,01,1,zbvgz041,49559,N,N,Y,3,8,3,1201,3,6,4,1201,2000 North Federal Highway,,WEST LAKES SHORE,5020,SA
qpfkd147,59166,86794,45535,93888,37030,98367,R100000135S,5714,32073,15616,73118,99607,97557,766,R100000135S,Avery,Roderick,Roderick,G,2001-02-18,1,1101,Y,2,101,4,Y,1201,9,9,0.94,9A,49559,16481,01,1,pdfsr905,49559,N,Y,N,2,6,2,1201,4,8,1,2201,2574 Esplanade,,COCKALEECHIE,5631,SA
gxpob699,42655,312,91578,60723,46336,36581,R100000136R,84587,86766,42333,27770,94602,2886,11994,R100000136R,Schaff,Jessie,Jessie,Armando,2001-01-21,1,1101,N,1,101,2,N,9601,9,9,0.42,9B,49559,16481,01,1,ogyoa233,49559,Y,Y,N,3,8,1,1201,1,5,1,9601,1026 East Highway 96,,BAROOTA,5495,SA
yvxwf069,61999,89556,29457,71528,99649,83346,R100000137K,47953,44296,65648,93290,57699,13439,85919,R100000137K,Mikel,Beverly,Beverly,,2001-11-24,2,1101,N,1,101,3,N,5203,9,9,0.99,9B,49559,16481,01,1,maoth265,49559,N,Y,Y,2,7,1,7101,3,6,2,1201,610 Selby Avenue,,ALMA,5401,SA
rivhx063,84688,53565,76418,15070,83155,37445,R100000138E,16649,19261,41182,68007,18294,87382,92897,R100000138E,Steele,Jarod,Jarod,,2001-05-22,1,1101,N,1,101,4,Y,1201,9,9,0.15,9C,49559,16481,01,1,vgluw207,49559,Y,Y,N,2,8,1,7101,1,7,2,1201,828 11th St.,,CALIPH,5310,SA
zeuyh763,83459,6936,73086,16358,89058,24094,R100000139D,30140,33208,46516,94081,5073,43678,42909,R100000139D,Doran,Adeline,Adeline,Toni,2001-08-17,2,1101,Y,1,101,3,Y,1201,9,9,0.57,9D,49559,16481,01,2,ifmdx300,49559,N,N,N,4,8,3,1201,1,5,2,1201,648 E. Bidwell St.,,LONSDALE,5160,SA
iekoy502,70363,26185,21934,63884,42658,66302,R100000140S,60814,921,46541,40708,63636,80577,59700,R100000140S,Hudgins,Eileen,Eileen,V,2001-03-10,2,1101,N,2,101,3,Y,1201,9,9,0.96,9E,49559,16481,01,1,fqdcb798,49559,N,N,X,3,5,3,1201,1,7,3,1201,3095 Agua Fria Rd.,,KUDLA,5115,SA
krqih881,16246,96260,70350,8434,52977,70048,R100000141R,93726,40469,31412,30672,88901,8727,43887,R100000141R,Mork,Bo,Bo,R,2001-06-26,1,1101,N,1,101,4,Y,1201,9,9,0.47,9E,49559,16481,01,2,frhzj847,49559,N,N,N,4,5,3,7101,3,8,1,2201,1407 N Prospect Ave,,ANNADALE,5356,SA
hylei648,8811,2964,47372,49756,54790,99996,R100000142K,80875,7214,93581,36637,71628,62156,8180,R100000142K,Beam,Allan,Allan,,2001-12-26,1,1101,N,2,101,2,N,1201,9,9,0.49,9C,49559,16481,01,1,ltulf666,49559,Y,N,N,3,5,4,1201,3,7,3,1201,108 E. York St.,,DULWICH,5065,SA
shpyz190,1905,72288,99289,25531,69394,66334,R100000143E,40196,22267,38145,46456,42438,2398,3732,R100000143E,Robertson,Amado,Amado,Philip,2001-05-27,1,1101,X,1,101,1,N,1201,9,9,0.43,9D,49559,16481,01,2,vaqtu643,49559,N,U,N,3,7,4,1201,2,8,3,1201,57 Mt Pleasant Street,,COOTRA,5650,SA
